Date,State,PM25,PM10,NO2,Humidity,Temperature,Month,DayOfWeek
2026-09-10,Karnataka,302.9368549008234,148.58010836036527,27.425310378149298,23.79510738054512,16.755769289103842,9,3
2026-09-11,Delhi,283.9329920891009,302.0095839405677,93.55831879560357,77.67264550046909,20.3816936640778,9,4
2026-09-12,Maharashtra,243.59877725947328,191.55024669508276,56.32049936521447,27.44552316419123,18.29671285920096,9,5
2026-09-13,Gujarat,389.47029015429956,142.96485134290174,99.08886215821545,51.757038557750356,37.25467479159096,9,6
2026-09-14,Karnataka,153.5093744254076,167.07970681456015,75.1079135950319,69.67671792315627,43.06347749334876,9,0
2026-09-15,Gujarat,371.93592549536714,390.08231627711154,36.6184454158808,30.492068093932726,19.17687751723301,9,1
2026-09-16,Gujarat,168.1364000651863,336.1133125196463,20.40374076049536,21.595701134613453,32.641019083379376,9,2
2026-09-17,Punjab,122.6834527100354,299.97557016276005,38.952959969161974,41.971953208763196,26.215464316360077,9,3
2026-09-18,Maharashtra,57.532313801111314,225.86274494841774,69.8765643987042,42.19989125042486,14.373261231011586,9,4
2026-09-19,Punjab,304.33249916042695,470.84833888497343,18.452238426817885,59.096979846904006,34.8776573300338,9,5
2026-09-20,Gujarat,348.4138264264101,201.89548831142085,20.394316989148706,31.672110053613878,19.093867459137662,9,6
2026-09-21,Delhi,328.7716924850946,187.28248630421157,46.36651894915553,28.539290620697347,37.36373377654105,9,0
2026-09-22,Karnataka,272.61292371634113,367.560572273173,39.265928172376746,54.160456704864046,42.10236875899524,9,1
2026-09-23,Maharashtra,226.52137242181038,412.2607706431811,10.93653255392003,84.04304119287485,12.874771789064408,9,2
2026-09-24,Gujarat,386.0876518227899,177.53325570348795,95.48719452241808,63.39303726818623,29.356698832530533,9,3
2026-09-25,Gujarat,141.28220829811875,488.26833335912596,90.53586475405213,24.929649914009435,25.732918472884325,9,4
2026-09-26,Gujarat,73.7160873154993,271.9197297122048,92.20883394594162,37.733928616000625,12.834571927830051,9,5
